game_state,inning,half_inning,home_lead,win_ex,run_ex,li,First,Second,Third,Outs
#VALUE!,7,bottom,0,0.59857,0.636223,3.103755,0,1,1,2
#VALUE!,7,bottom,1,0.790405,0.636223,1.576661,0,1,1,2
#VALUE!,7,bottom,2,0.88281,0.636223,0.899594,0,1,1,2
#VALUE!,7,bottom,3,0.936045,0.636223,0.498651,0,1,1,2
#VALUE!,7,bottom,4,0.965825,0.636223,0.270018,0,1,1,2
#VALUE!,7,bottom,5,0.98209,0.636223,0.140949,0,1,1,2
#VALUE!,7,bottom,6,0.99065,0.636223,0.074308,0,1,1,2
#VALUE!,7,bottom,7,0.99519,0.636223,0.040233,0,1,1,2
#VALUE!,7,bottom,8,0.99762,0.636223,0.020434,0,1,1,2
#VALUE!,7,bottom,9,0.998935,0.636223,0.008298,0,1,1,2
#VALUE!,7,bottom,10,0.99957,0.636223,0.003401,0,1,1,2
#VALUE!,7,top,-10,0.00171,0.636223,0.010167,0,1,1,2
#VALUE!,7,top,-9,0.003435,0.636223,0.02291,0,1,1,2
#VALUE!,7,top,-8,0.00662,0.636223,0.051226,0,1,1,2
#VALUE!,7,top,-7,0.01197,0.636223,0.091998,0,1,1,2
#VALUE!,7,top,-6,0.02133,0.636223,0.157599,0,1,1,2
#VALUE!,7,top,-5,0.038095,0.636223,0.276928,0,1,1,2
#VALUE!,7,top,-4,0.066705,0.636223,0.483233,0,1,1,2
#VALUE!,7,top,-3,0.113985,0.636223,0.807881,0,1,1,2
#VALUE!,7,top,-2,0.18976,0.636223,1.312325,0,1,1,2
#VALUE!,7,top,-1,0.305445,0.636223,2.050686,0,1,1,2
#VALUE!,7,top,0,0.487475,0.636223,3.197236,0,1,1,2
#VALUE!,7,top,1,0.66669,0.636223,3.745459,0,1,1,2
#VALUE!,7,top,2,0.785595,0.636223,2.99932,0,1,1,2
#VALUE!,7,top,3,0.87156,0.636223,1.978462,0,1,1,2
#VALUE!,7,top,4,0.926295,0.636223,1.22677,0,1,1,2
#VALUE!,7,top,5,0.9588,0.636223,0.732448,0,1,1,2
#VALUE!,7,top,6,0.976835,0.636223,0.426883,0,1,1,2
#VALUE!,7,top,7,0.987275,0.636223,0.243268,0,1,1,2
#VALUE!,7,top,8,0.99307,0.636223,0.138404,0,1,1,2
#VALUE!,7,top,9,0.996315,0.636223,0.077066,0,1,1,2
#VALUE!,7,top,10,0.99805,0.636223,0.040974,0,1,1,2
#VALUE!,8,bottom,-10,0.00079,0.636223,0.020568,0,1,1,2
#VALUE!,8,bottom,-9,0.001745,0.636223,0.042605,0,1,1,2
#VALUE!,8,bottom,-8,0.003705,0.636223,0.085573,0,1,1,2
#VALUE!,8,bottom,-7,0.007315,0.636223,0.170792,0,1,1,2
#VALUE!,8,bottom,-6,0.01458,0.636223,0.333887,0,1,1,2
#VALUE!,8,bottom,-5,0.028145,0.636223,0.635602,0,1,1,2
#VALUE!,8,bottom,-4,0.056605,0.636223,1.218996,0,1,1,2
#VALUE!,8,bottom,-3,0.11078,0.636223,2.26113,0,1,1,2
#VALUE!,8,bottom,-2,0.208505,0.636223,4.099904,0,1,1,2
#VALUE!,8,bottom,-1,0.339085,0.636223,5.493062,0,1,1,2
#VALUE!,8,bottom,0,0.613305,0.636223,3.615129,0,1,1,2
#VALUE!,8,bottom,1,0.866865,0.636223,1.128385,0,1,1,2
#VALUE!,8,bottom,2,0.936035,0.636223,0.5482,0,1,1,2
#VALUE!,8,bottom,3,0.96958,0.636223,0.262667,0,1,1,2
#VALUE!,8,bottom,4,0.98587,0.636223,0.121407,0,1,1,2
#VALUE!,8,bottom,5,0.99359,0.636223,0.053634,0,1,1,2
#VALUE!,8,bottom,6,0.99693,0.636223,0.025443,0,1,1,2
#VALUE!,8,bottom,7,0.99847,0.636223,0.01325,0,1,1,2
#VALUE!,8,bottom,8,0.99931,0.636223,0.006582,0,1,1,2
#VALUE!,8,bottom,9,0.999745,0.636223,0.00241,0,1,1,2
#VALUE!,8,bottom,10,0.99988,0.636223,0.001071,0,1,1,2
#VALUE!,8,top,-10,0.000545,0.636223,0.004462,0,1,1,2
#VALUE!,8,top,-9,0.001325,0.636223,0.011062,0,1,1,2
#VALUE!,8,top,-8,0.002925,0.636223,0.025522,0,1,1,2
#VALUE!,8,top,-7,0.005885,0.636223,0.048944,0,1,1,2
#VALUE!,8,top,-6,0.01142,0.636223,0.089412,0,1,1,2
#VALUE!,8,top,-5,0.021725,0.636223,0.169814,0,1,1,2
#VALUE!,8,top,-4,0.041485,0.636223,0.327014,0,1,1,2
#VALUE!,8,top,-3,0.077515,0.636223,0.604154,0,1,1,2
#VALUE!,8,top,-2,0.141475,0.636223,1.080348,0,1,1,2
#VALUE!,8,top,-1,0.252965,0.636223,1.89781,0,1,1,2
#VALUE!,8,top,0,0.48885,0.636223,3.791225,0,1,1,2
#VALUE!,8,top,1,0.71474,0.636223,4.769993,0,1,1,2
#VALUE!,8,top,2,0.828015,0.636223,3.396326,0,1,1,2
#VALUE!,8,top,3,0.909425,0.636223,1.863122,0,1,1,2
#VALUE!,8,top,4,0.954135,0.636223,0.999486,0,1,1,2
#VALUE!,8,top,5,0.977155,0.636223,0.521418,0,1,1,2
#VALUE!,8,top,6,0.98814,0.636223,0.272661,0,1,1,2
#VALUE!,8,top,7,0.99403,0.636223,0.138668,0,1,1,2
#VALUE!,8,top,8,0.99696,0.636223,0.069265,0,1,1,2
#VALUE!,8,top,9,0.998545,0.636223,0.035121,0,1,1,2
#VALUE!,8,top,10,0.999325,0.636223,0.016714,0,1,1,2
#VALUE!,9,bottom,-10,0,0.636223,0.002119,0,1,1,2
#VALUE!,9,bottom,-9,0.00022,0.636223,0.007377,0,1,1,2
#VALUE!,9,bottom,-8,0.00097,0.636223,0.02427,0,1,1,2
#VALUE!,9,bottom,-7,0.00222,0.636223,0.06321,0,1,1,2
#VALUE!,9,bottom,-6,0.00425,0.636223,0.137305,0,1,1,2
#VALUE!,9,bottom,-5,0.008245,0.636223,0.287953,0,1,1,2
#VALUE!,9,bottom,-4,0.02387,0.636223,0.755969,0,1,1,2
#VALUE!,9,bottom,-3,0.061075,0.636223,1.890534,0,1,1,2
#VALUE!,9,bottom,-2,0.15141,0.636223,4.900492,0,1,1,2
#VALUE!,9,bottom,-1,0.24525,0.636223,7.857343,0,1,1,2
#VALUE!,9,bottom,0,0.63651,0.636223,4.304273,0,1,1,2
#VALUE!,9,bottom,1,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,2,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,3,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,4,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,5,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,6,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,7,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,8,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,9,1,0.636223,0,0,1,1,2
#VALUE!,9,bottom,10,1,0.636223,0,0,1,1,2
#VALUE!,9,top,-10,0.00015,0.636223,0.001146,0,1,1,2
#VALUE!,9,top,-9,0.000315,0.636223,0.002494,0,1,1,2
#VALUE!,9,top,-8,0.00085,0.636223,0.007517,0,1,1,2
#VALUE!,9,top,-7,0.001865,0.636223,0.015865,0,1,1,2
#VALUE!,9,top,-6,0.0038,0.636223,0.031798,0,1,1,2
#VALUE!,9,top,-5,0.00787,0.636223,0.066947,0,1,1,2
#VALUE!,9,top,-4,0.017365,0.636223,0.149791,0,1,1,2
#VALUE!,9,top,-3,0.037375,0.636223,0.322876,0,1,1,2
#VALUE!,9,top,-2,0.078745,0.636223,0.672854,0,1,1,2
#VALUE!,9,top,-1,0.163495,0.636223,1.374494,0,1,1,2
#VALUE!,9,top,0,0.49239,0.636223,4.648379,0,1,1,2
#VALUE!,9,top,1,0.796415,0.636223,6.526425,0,1,1,2
#VALUE!,9,top,2,0.88018,0.636223,3.870109,0,1,1,2
#VALUE!,9,top,3,0.951825,0.636223,1.498263,0,1,1,2
#VALUE!,9,top,4,0.981275,0.636223,0.599297,0,1,1,2
#VALUE!,9,top,5,0.993285,0.636223,0.234264,0,1,1,2
#VALUE!,9,top,6,0.996645,0.636223,0.110008,0,1,1,2
#VALUE!,9,top,7,0.998355,0.636223,0.048538,0,1,1,2
#VALUE!,9,top,8,0.999295,0.636223,0.017803,0,1,1,2
#VALUE!,9,top,9,0.99984,0.636223,0.00557,0,1,1,2
#VALUE!,9,top,10,1,0.636223,0.001539,0,1,1,2
1--:0,1,bottom,-10,0.031335,0.964832,0.277125,1,0,0,0
1--:0,1,bottom,-9,0.046365,0.964832,0.381239,1,0,0,0
1--:0,1,bottom,-8,0.06699,0.964832,0.513288,1,0,0,0
1--:0,1,bottom,-7,0.09498,0.964832,0.679933,1,0,0,0
1--:0,1,bottom,-6,0.13278,0.964832,0.879506,1,0,0,0
1--:0,1,bottom,-5,0.182045,0.964832,1.084252,1,0,0,0
1--:0,1,bottom,-4,0.243125,0.964832,1.263959,1,0,0,0
1--:0,1,bottom,-3,0.3158,0.964832,1.39962,1,0,0,0
1--:0,1,bottom,-2,0.398845,0.964832,1.47859,1,0,0,0
1--:0,1,bottom,-1,0.488775,0.964832,1.471681,1,0,0,0
1--:0,1,bottom,0,0.581145,0.964832,1.362937,1,0,0,0
1--:0,1,bottom,1,0.669775,0.964832,1.184063,1,0,0,0
1--:0,1,bottom,2,0.74819,0.964832,0.978795,1,0,0,0
1--:0,1,bottom,3,0.81391,0.964832,0.774681,1,0,0,0
1--:0,1,bottom,4,0.86624,0.964832,0.585942,1,0,0,0
1--:0,1,bottom,5,0.90581,0.964832,0.43291,1,0,0,0
1--:0,1,bottom,6,0.93503,0.964832,0.30402,1,0,0,0
1--:0,1,bottom,7,0.95605,0.964832,0.204507,1,0,0,0
1--:0,1,bottom,8,0.97079,0.964832,0.1411,1,0,0,0
1--:0,1,bottom,9,0.98077,0.964832,0.090484,1,0,0,0
1--:0,1,bottom,10,0.9874,0.964832,0.056695,1,0,0,0
1--:0,1,top,-10,0.018335,0.964832,0.080843,1,0,0,0
1--:0,1,top,-9,0.02759,0.964832,0.125238,1,0,0,0
1--:0,1,top,-8,0.04086,0.964832,0.192097,1,0,0,0
1--:0,1,top,-7,0.05978,0.964832,0.271883,1,0,0,0
1--:0,1,top,-6,0.0861,0.964832,0.386664,1,0,0,0
1--:0,1,top,-5,0.121155,0.964832,0.524873,1,0,0,0
1--:0,1,top,-4,0.167065,0.964832,0.68468,1,0,0,0
1--:0,1,top,-3,0.22552,0.964832,0.875863,1,0,0,0
1--:0,1,top,-2,0.29629,0.964832,1.069568,1,0,0,0
1--:0,1,top,-1,0.37739,0.964832,1.242031,1,0,0,0
1--:0,1,top,0,0.465725,0.964832,1.371751,1,0,0,0
1--:0,1,top,1,0.55545,0.964832,1.431205,1,0,0,0
1--:0,1,top,2,0.64027,0.964832,1.411217,1,0,0,0
1--:0,1,top,3,0.716775,0.964832,1.319567,1,0,0,0
1--:0,1,top,4,0.783865,0.964832,1.168667,1,0,0,0
1--:0,1,top,5,0.839535,0.964832,0.982435,1,0,0,0
1--:0,1,top,6,0.883495,0.964832,0.787394,1,0,0,0
1--:0,1,top,7,0.91719,0.964832,0.606649,1,0,0,0
1--:0,1,top,8,0.941695,0.964832,0.456685,1,0,0,0
1--:0,1,top,9,0.959885,0.964832,0.336358,1,0,0,0
1--:0,1,top,10,0.97315,0.964832,0.241351,1,0,0,0
1--:0,2,bottom,-10,0.02514,0.964832,0.244136,1,0,0,0
1--:0,2,bottom,-9,0.03855,0.964832,0.347907,1,0,0,0
1--:0,2,bottom,-8,0.05735,0.964832,0.486574,1,0,0,0
1--:0,2,bottom,-7,0.083695,0.964832,0.664044,1,0,0,0
1--:0,2,bottom,-6,0.119705,0.964832,0.873877,1,0,0,0
1--:0,2,bottom,-5,0.168105,0.964832,1.100093,1,0,0,0
1--:0,2,bottom,-4,0.229685,0.964832,1.313895,1,0,0,0
1--:0,2,bottom,-3,0.30395,0.964832,1.487961,1,0,0,0
1--:0,2,bottom,-2,0.391025,0.964832,1.591121,1,0,0,0
1--:0,2,bottom,-1,0.48792,0.964832,1.584638,1,0,0,0
1--:0,2,bottom,0,0.58833,0.964832,1.446107,1,0,0,0
1--:0,2,bottom,1,0.68248,0.964832,1.213926,1,0,0,0
1--:0,2,bottom,2,0.763645,0.964832,0.965559,1,0,0,0
1--:0,2,bottom,3,0.829275,0.964832,0.746391,1,0,0,0
1--:0,2,bottom,4,0.880045,0.964832,0.548785,1,0,0,0
1--:0,2,bottom,5,0.918165,0.964832,0.38784,1,0,0,0
1--:0,2,bottom,6,0.945425,0.964832,0.267996,1,0,0,0
1--:0,2,bottom,7,0.964175,0.964832,0.178689,1,0,0,0
1--:0,2,bottom,8,0.97675,0.964832,0.120176,1,0,0,0
1--:0,2,bottom,9,0.98527,0.964832,0.073813,1,0,0,0
1--:0,2,bottom,10,0.990785,0.964832,0.044112,1,0,0,0
1--:0,2,top,-10,0.01462,0.964832,0.06629,1,0,0,0
1--:0,2,top,-9,0.02245,0.964832,0.105863,1,0,0,0
1--:0,2,top,-8,0.034075,0.964832,0.164744,1,0,0,0
1--:0,2,top,-7,0.05114,0.964832,0.237315,1,0,0,0
1--:0,2,top,-6,0.075445,0.964832,0.344721,1,0,0,0
1--:0,2,top,-5,0.108715,0.964832,0.486901,1,0,0,0
1--:0,2,top,-4,0.15328,0.964832,0.658787,1,0,0,0
1--:0,2,top,-3,0.211575,0.964832,0.862302,1,0,0,0
1--:0,2,top,-2,0.283995,0.964832,1.079699,1,0,0,0
1--:0,2,top,-1,0.36893,0.964832,1.292686,1,0,0,0
1--:0,2,top,0,0.462985,0.964832,1.468455,1,0,0,0
1--:0,2,top,1,0.559125,0.964832,1.5476,1,0,0,0
1--:0,2,top,2,0.650145,0.964832,1.505534,1,0,0,0
1--:0,2,top,3,0.730885,0.964832,1.382001,1,0,0,0
1--:0,2,top,4,0.798245,0.964832,1.20376,1,0,0,0
1--:0,2,top,5,0.852895,0.964832,0.990514,1,0,0,0
1--:0,2,top,6,0.895615,0.964832,0.775714,1,0,0,0
1--:0,2,top,7,0.92722,0.964832,0.584645,1,0,0,0
1--:0,2,top,8,0.95032,0.964832,0.425166,1,0,0,0
1--:0,2,top,9,0.96696,0.964832,0.302163,1,0,0,0
1--:0,2,top,10,0.97846,0.964832,0.212817,1,0,0,0
1--:0,3,bottom,-10,0.02019,0.964832,0.214021,1,0,0,0
1--:0,3,bottom,-9,0.03189,0.964832,0.315672,1,0,0,0
1--:0,3,bottom,-8,0.047975,0.964832,0.450503,1,0,0,0
1--:0,3,bottom,-7,0.07121,0.964832,0.627961,1,0,0,0
1--:0,3,bottom,-6,0.104775,0.964832,0.852169,1,0,0,0
1--:0,3,bottom,-5,0.15202,0.964832,1.104647,1,0,0,0
1--:0,3,bottom,-4,0.214135,0.964832,1.362687,1,0,0,0
1--:0,3,bottom,-3,0.29034,0.964832,1.585283,1,0,0,0
1--:0,3,bottom,-2,0.381915,0.964832,1.725242,1,0,0,0
1--:0,3,bottom,-1,0.485795,0.964832,1.719913,1,0,0,0
1--:0,3,bottom,0,0.59517,0.964832,1.543521,1,0,0,0
1--:0,3,bottom,1,0.696865,0.964832,1.254647,1,0,0,0
1--:0,3,bottom,2,0.78098,0.964832,0.951456,1,0,0,0
1--:0,3,bottom,3,0.846395,0.964832,0.70027,1,0,0,0
1--:0,3,bottom,4,0.89516,0.964832,0.496598,1,0,0,0
1--:0,3,bottom,5,0.930795,0.964832,0.339281,1,0,0,0
1--:0,3,bottom,6,0.954945,0.964832,0.228482,1,0,0,0
1--:0,3,bottom,7,0.97137,0.964832,0.15409,1,0,0,0
1--:0,3,bottom,8,0.982535,0.964832,0.100453,1,0,0,0
1--:0,3,bottom,9,0.989545,0.964832,0.059632,1,0,0,0
1--:0,3,bottom,10,0.993665,0.964832,0.033792,1,0,0,0
1--:0,3,top,-10,0.01088,0.964832,0.052158,1,0,0,0
1--:0,3,top,-9,0.017175,0.964832,0.085298,1,0,0,0
1--:0,3,top,-8,0.02704,0.964832,0.138322,1,0,0,0
1--:0,3,top,-7,0.04192,0.964832,0.208532,1,0,0,0
1--:0,3,top,-6,0.063855,0.964832,0.30946,1,0,0,0
1--:0,3,top,-5,0.094985,0.964832,0.445928,1,0,0,0
1--:0,3,top,-4,0.138255,0.964832,0.627122,1,0,0,0
1--:0,3,top,-3,0.195555,0.964832,0.84336,1,0,0,0
1--:0,3,top,-2,0.26885,0.964832,1.085148,1,0,0,0
1--:0,3,top,-1,0.358425,0.964832,1.350456,1,0,0,0
1--:0,3,top,0,0.46003,0.964832,1.572589,1,0,0,0
1--:0,3,top,1,0.56427,0.964832,1.673254,1,0,0,0
1--:0,3,top,2,0.660815,0.964832,1.624771,1,0,0,0
1--:0,3,top,3,0.744395,0.964832,1.459928,1,0,0,0
1--:0,3,top,4,0.81317,0.964832,1.22912,1,0,0,0
1--:0,3,top,5,0.86831,0.964832,0.980559,1,0,0,0
1--:0,3,top,6,0.90934,0.964832,0.750953,1,0,0,0
1--:0,3,top,7,0.9384,0.964832,0.549362,1,0,0,0
1--:0,3,top,8,0.959015,0.964832,0.388355,1,0,0,0
1--:0,3,top,9,0.973025,0.964832,0.270477,1,0,0,0
1--:0,3,top,10,0.983095,0.964832,0.183505,1,0,0,0
1--:0,4,bottom,-10,0.015255,0.964832,0.176915,1,0,0,0
1--:0,4,bottom,-9,0.024845,0.964832,0.27361,1,0,0,0
1--:0,4,bottom,-8,0.0388,0.964832,0.406121,1,0,0,0
1--:0,4,bottom,-7,0.05919,0.964832,0.579514,1,0,0,0
1--:0,4,bottom,-6,0.089555,0.964832,0.815366,1,0,0,0
1--:0,4,bottom,-5,0.13373,0.964832,1.102067,1,0,0,0
1--:0,4,bottom,-4,0.194385,0.964832,1.411787,1,0,0,0
1--:0,4,bottom,-3,0.27268,0.964832,1.702579,1,0,0,0
1--:0,4,bottom,-2,0.36859,0.964832,1.889311,1,0,0,0
1--:0,4,bottom,-1,0.48125,0.964832,1.893425,1,0,0,0
1--:0,4,bottom,0,0.60284,0.964832,1.66091,1,0,0,0
1--:0,4,bottom,1,0.714265,0.964832,1.283061,1,0,0,0
1--:0,4,bottom,2,0.802105,0.964832,0.922126,1,0,0,0
1--:0,4,bottom,3,0.866735,0.964832,0.646879,1,0,0,0
1--:0,4,bottom,4,0.912495,0.964832,0.44395,1,0,0,0
1--:0,4,bottom,5,0.944205,0.964832,0.290024,1,0,0,0
1--:0,4,bottom,6,0.96532,0.964832,0.185879,1,0,0,0
1--:0,4,bottom,7,0.978765,0.964832,0.122197,1,0,0,0
1--:0,4,bottom,8,0.987365,0.964832,0.079641,1,0,0,0
1--:0,4,bottom,9,0.992805,0.964832,0.043478,1,0,0,0
1--:0,4,bottom,10,0.99594,0.964832,0.02044,1,0,0,0
1--:0,4,top,-10,0.007475,0.964832,0.038116,1,0,0,0
1--:0,4,top,-9,0.012425,0.964832,0.069105,1,0,0,0
1--:0,4,top,-8,0.02068,0.964832,0.119737,1,0,0,0
1--:0,4,top,-7,0.03362,0.964832,0.182298,1,0,0,0
1--:0,4,top,-6,0.05254,0.964832,0.268104,1,0,0,0
1--:0,4,top,-5,0.080575,0.964832,0.393367,1,0,0,0
1--:0,4,top,-4,0.1214,0.964832,0.568859,1,0,0,0
1--:0,4,top,-3,0.17707,0.964832,0.795543,1,0,0,0
1--:0,4,top,-2,0.25102,0.964832,1.074722,1,0,0,0
1--:0,4,top,-1,0.34491,0.964832,1.4023,1,0,0,0
1--:0,4,top,0,0.456245,0.964832,1.699556,1,0,0,0
1--:0,4,top,1,0.571645,0.964832,1.836877,1,0,0,0
1--:0,4,top,2,0.67531,0.964832,1.765903,1,0,0,0
1--:0,4,top,3,0.76191,0.964832,1.552518,1,0,0,0
1--:0,4,top,4,0.83111,0.964832,1.263559,1,0,0,0
1--:0,4,top,5,0.88441,0.964832,0.970774,1,0,0,0
1--:0,4,top,6,0.92312,0.964832,0.715009,1,0,0,0
1--:0,4,top,7,0.949365,0.964832,0.504074,1,0,0,0
1--:0,4,top,8,0.96691,0.964832,0.348476,1,0,0,0
1--:0,4,top,9,0.979025,0.964832,0.23409,1,0,0,0
1--:0,4,top,10,0.987305,0.964832,0.151868,1,0,0,0
1--:0,5,bottom,-10,0.01075,0.964832,0.13917,1,0,0,0
1--:0,5,bottom,-9,0.018085,0.964832,0.225588,1,0,0,0
1--:0,5,bottom,-8,0.0296,0.964832,0.35385,1,0,0,0
1--:0,5,bottom,-7,0.04729,0.964832,0.528562,1,0,0,0
1--:0,5,bottom,-6,0.074265,0.964832,0.76802,1,0,0,0
1--:0,5,bottom,-5,0.11444,0.964832,1.082948,1,0,0,0
1--:0,5,bottom,-4,0.17242,0.964832,1.453951,1,0,0,0
1--:0,5,bottom,-3,0.251845,0.964832,1.81146,1,0,0,0
1--:0,5,bottom,-2,0.352805,0.964832,2.072612,1,0,0,0
1--:0,5,bottom,-1,0.474545,0.964832,2.122336,1,0,0,0
1--:0,5,bottom,0,0.61205,0.964832,1.803195,1,0,0,0
1--:0,5,bottom,1,0.73702,0.964832,1.298134,1,0,0,0
1--:0,5,bottom,2,0.82797,0.964832,0.883555,1,0,0,0
1--:0,5,bottom,3,0.89009,0.964832,0.58427,1,0,0,0
1--:0,5,bottom,4,0.931115,0.964832,0.374912,1,0,0,0
1--:0,5,bottom,5,0.958035,0.964832,0.227551,1,0,0,0
1--:0,5,bottom,6,0.975105,0.964832,0.13912,1,0,0,0
1--:0,5,bottom,7,0.98554,0.964832,0.087541,1,0,0,0
1--:0,5,bottom,8,0.99165,0.964832,0.050809,1,0,0,0
1--:0,5,bottom,9,0.995355,0.964832,0.026213,1,0,0,0
1--:0,5,bottom,10,0.99757,0.964832,0.014149,1,0,0,0
1--:0,5,top,-10,0.004905,0.964832,0.026557,1,0,0,0
1--:0,5,top,-9,0.00867,0.964832,0.051962,1,0,0,0
1--:0,5,top,-8,0.015065,0.964832,0.093507,1,0,0,0
1--:0,5,top,-7,0.025285,0.964832,0.142504,1,0,0,0
1--:0,5,top,-6,0.041395,0.964832,0.214893,1,0,0,0
1--:0,5,top,-5,0.06615,0.964832,0.337379,1,0,0,0
1--:0,5,top,-4,0.102865,0.964832,0.518779,1,0,0,0
1--:0,5,top,-3,0.155525,0.964832,0.751447,1,0,0,0
1--:0,5,top,-2,0.22964,0.964832,1.061626,1,0,0,0
1--:0,5,top,-1,0.32911,0.964832,1.455883,1,0,0,0
1--:0,5,top,0,0.4529,0.964832,1.852283,1,0,0,0
1--:0,5,top,1,0.581335,0.964832,2.038296,1,0,0,0
1--:0,5,top,2,0.692235,0.964832,1.916695,1,0,0,0
1--:0,5,top,3,0.781965,0.964832,1.635887,1,0,0,0
1--:0,5,top,4,0.85153,0.964832,1.291535,1,0,0,0
1--:0,5,top,5,0.902105,0.964832,0.944404,1,0,0,0
1--:0,5,top,6,0.936945,0.964832,0.65962,1,0,0,0
1--:0,5,top,7,0.959985,0.964832,0.449579,1,0,0,0
1--:0,5,top,8,0.97486,0.964832,0.300598,1,0,0,0
1--:0,5,top,9,0.98461,0.964832,0.1913,1,0,0,0
1--:0,5,top,10,0.990885,0.964832,0.117392,1,0,0,0
1--:0,6,bottom,-10,0.006895,0.964832,0.103314,1,0,0,0
1--:0,6,bottom,-9,0.012235,0.964832,0.1763,1,0,0,0
1--:0,6,bottom,-8,0.021355,0.964832,0.292541,1,0,0,0
1--:0,6,bottom,-7,0.035915,0.964832,0.465791,1,0,0,0
1--:0,6,bottom,-6,0.058565,0.964832,0.708552,1,0,0,0
1--:0,6,bottom,-5,0.09387,0.964832,1.039335,1,0,0,0
1--:0,6,bottom,-4,0.14827,0.964832,1.466973,1,0,0,0
1--:0,6,bottom,-3,0.22637,0.964832,1.937794,1,0,0,0
1--:0,6,bottom,-2,0.331445,0.964832,2.32965,1,0,0,0
1--:0,6,bottom,-1,0.46491,0.964832,2.442194,1,0,0,0
1--:0,6,bottom,0,0.62566,0.964832,1.96237,1,0,0,0
1--:0,6,bottom,1,0.76752,0.964832,1.259823,1,0,0,0
1--:0,6,bottom,2,0.857575,0.964832,0.80095,1,0,0,0
1--:0,6,bottom,3,0.91473,0.964832,0.487071,1,0,0,0
1--:0,6,bottom,4,0.950095,0.964832,0.288391,1,0,0,0
1--:0,6,bottom,5,0.97172,0.964832,0.168365,1,0,0,0
1--:0,6,bottom,6,0.984305,0.964832,0.097593,1,0,0,0
1--:0,6,bottom,7,0.991355,0.964832,0.057051,1,0,0,0
1--:0,6,bottom,8,0.99524,0.964832,0.030874,1,0,0,0
1--:0,6,bottom,9,0.99748,0.964832,0.01494,1,0,0,0
1--:0,6,bottom,10,0.99869,0.964832,0.007486,1,0,0,0
1--:0,6,top,-10,0.00301,0.964832,0.017195,1,0,0,0
1--:0,6,top,-9,0.005655,0.964832,0.0314,1,0,0,0
1--:0,6,top,-8,0.010015,0.964832,0.059469,1,0,0,0
1--:0,6,top,-7,0.017305,0.964832,0.102489,1,0,0,0
1--:0,6,top,-6,0.029715,0.964832,0.164641,1,0,0,0
1--:0,6,top,-5,0.049735,0.964832,0.271004,1,0,0,0
1--:0,6,top,-4,0.08145,0.964832,0.439032,1,0,0,0
1--:0,6,top,-3,0.129755,0.964832,0.68129,1,0,0,0
1--:0,6,top,-2,0.202155,0.964832,1.027656,1,0,0,0
1--:0,6,top,-1,0.30606,0.964832,1.488085,1,0,0,0
1--:0,6,top,0,0.446565,0.964832,2.04668,1,0,0,0
1--:0,6,top,1,0.59359,0.964832,2.325181,1,0,0,0
1--:0,6,top,2,0.713585,0.964832,2.120627,1,0,0,0
1--:0,6,top,3,0.80613,0.964832,1.717224,1,0,0,0
1--:0,6,top,4,0.87395,0.964832,1.278764,1,0,0,0
1--:0,6,top,5,0.920605,0.964832,0.895334,1,0,0,0
1--:0,6,top,6,0.95092,0.964832,0.60352,1,0,0,0
1--:0,6,top,7,0.969985,0.964832,0.393055,1,0,0,0
1--:0,6,top,8,0.981955,0.964832,0.245783,1,0,0,0
1--:0,6,top,9,0.98966,0.964832,0.146899,1,0,0,0
1--:0,6,top,10,0.99415,0.964832,0.086048,1,0,0,0
1--:0,7,bottom,-10,0.00405,0.964832,0.07013,1,0,0,0
1--:0,7,bottom,-9,0.00752,0.964832,0.122829,1,0,0,0
1--:0,7,bottom,-8,0.014,0.964832,0.217062,1,0,0,0
1--:0,7,bottom,-7,0.024905,0.964832,0.370844,1,0,0,0
1--:0,7,bottom,-6,0.042705,0.964832,0.605868,1,0,0,0
1--:0,7,bottom,-5,0.071665,0.964832,0.95652,1,0,0,0
1--:0,7,bottom,-4,0.119685,0.964832,1.454951,1,0,0,0
1--:0,7,bottom,-3,0.193545,0.964832,2.066374,1,0,0,0
1--:0,7,bottom,-2,0.301355,0.964832,2.663436,1,0,0,0
1--:0,7,bottom,-1,0.44747,0.964832,2.960861,1,0,0,0
1--:0,7,bottom,0,0.645125,0.964832,2.195445,1,0,0,0
1--:0,7,bottom,1,0.813155,0.964832,1.113367,1,0,0,0
1--:0,7,bottom,2,0.896245,0.964832,0.6389,1,0,0,0
1--:0,7,bottom,3,0.9437,0.964832,0.355566,1,0,0,0
1--:0,7,bottom,4,0.96988,0.964832,0.191687,1,0,0,0
1--:0,7,bottom,5,0.98432,0.964832,0.102029,1,0,0,0
1--:0,7,bottom,6,0.991925,0.964832,0.055133,1,0,0,0
1--:0,7,bottom,7,0.995895,0.964832,0.030154,1,0,0,0
1--:0,7,bottom,8,0.998,0.964832,0.016355,1,0,0,0
1--:0,7,bottom,9,0.999045,0.964832,0.006753,1,0,0,0
