"des","id","type","start_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","pitcher_name","pitch_type","count","stand","batter_name"
"Called Strike",429,"S",92.8,3.253774,1.463076,-0.7562702,7.947233,0.2779641,3.295484,"Jesen Dygestile-Therrien","FF","0-0","R","Miguel Rojas"
"Ball",430,"B",82.9,3.311246,1.597947,4.630918,0.3229119,-0.828793,3.226367,"Jesen Dygestile-Therrien","SL","0-1","R","Miguel Rojas"
"Foul",431,"S",82.2,3.235935,1.416892,3.160312,0.8269178,0.999881,1.83684,"Jesen Dygestile-Therrien","SL","1-1","R","Miguel Rojas"
"Foul",432,"S",94.1,3.234799,1.415471,0.5032574,7.787382,0.3189787,3.770923,"Jesen Dygestile-Therrien","FF","1-2","R","Miguel Rojas"
"Ball",433,"B",93.5,3.376574,1.576303,0.2824756,8.802696,-0.4423947,5.153874,"Jesen Dygestile-Therrien","FF","1-2","R","Miguel Rojas"
"Foul",434,"S",84.9,3.234799,1.415471,3.495427,-0.2932558,0.8461621,2.939732,"Jesen Dygestile-Therrien","SL","2-2","R","Miguel Rojas"
"In play, out(s)",435,"X",83.8,3.234799,1.415471,3.312663,1.539559,1.389235,2.20286,"Jesen Dygestile-Therrien","SL","2-2","R","Miguel Rojas"
"Ball",439,"B",92.8,3.79923,1.730819,1.227749,8.495032,-0.2064791,4.14099,"Jesen Dygestile-Therrien","FF","0-0","R","Giancarlo Stanton"
"Swinging Strike",440,"S",93,3.637921,1.6074,0.342169,9.22472,0.64923,2.558516,"Jesen Dygestile-Therrien","FF","1-0","R","Giancarlo Stanton"
"Swinging Strike",441,"S",93.6,3.637396,1.606707,0.5489439,8.173073,0.7618192,2.219871,"Jesen Dygestile-Therrien","FF","1-1","R","Giancarlo Stanton"
"Ball",442,"B",92.5,3.789217,1.730126,0.2093946,7.416286,1.250358,4.142408,"Jesen Dygestile-Therrien","FF","1-2","R","Giancarlo Stanton"
"In play, out(s)",443,"X",93.4,3.637396,1.606707,0.8785,7.92237,0.005875562,2.893896,"Jesen Dygestile-Therrien","FF","2-2","R","Giancarlo Stanton"
"Called Strike",447,"S",93.5,3.456228,1.69158,-1.111439,10.961,-0.5691543,2.360017,"Jesen Dygestile-Therrien","FF","0-0","L","Christian Yelich"
"Foul",448,"S",84.7,3.446163,1.596642,2.877284,0.8794889,-0.04355847,1.672756,"Jesen Dygestile-Therrien","SL","0-1","L","Christian Yelich"
"Ball",449,"B",83.7,3.513164,1.758035,5.355626,2.364348,0.2084046,1.001392,"Jesen Dygestile-Therrien","SL","0-2","L","Christian Yelich"
"In play, run(s)",450,"X",91.5,3.446163,1.596642,0.103023,9.262236,-0.6619283,2.784443,"Jesen Dygestile-Therrien","FF","1-2","L","Christian Yelich"
"Ball",455,"B",84.9,3.677932,1.665742,4.245653,-0.04026792,1.364792,3.118826,"Jesen Dygestile-Therrien","SL","0-0","R","Marcell Ozuna"
"Foul",456,"S",93.4,3.506552,1.475861,-2.400596,9.003714,0.5537949,3.102199,"Jesen Dygestile-Therrien","FT","1-0","R","Marcell Ozuna"
"Ball",457,"B",92.5,3.715888,1.741692,-0.3407042,8.948238,0.6228488,3.914461,"Jesen Dygestile-Therrien","FF","1-1","R","Marcell Ozuna"
"Ball",458,"B",92.9,3.516617,1.475861,-0.6166598,8.547293,-1.567611,4.308231,"Jesen Dygestile-Therrien","FF","2-1","R","Marcell Ozuna"
"Ball",459,"B",84.8,3.706914,1.685415,2.878665,2.947049,1.525515,1.449286,"Jesen Dygestile-Therrien","SL","3-1","R","Marcell Ozuna"
"Ball",464,"B",83.8,3.715793,1.639226,2.893823,2.577241,1.097382,1.86351,"Jesen Dygestile-Therrien","SL","0-0","R","Jacob Realmuto"
"In play, run(s)",465,"X",93.4,3.486964,1.476566,-1.286545,8.374116,0.168716,2.973609,"Jesen Dygestile-Therrien","FF","1-0","R","Jacob Realmuto"
"Ball",475,"B",87.8,3.308421,1.47908,8.770617,1.974908,1.387818,2.700388,"Hoby Milner","SI","0-0","L","Derek Dietrich"
"Hit By Pitch",476,"B",88,3.194539,1.365145,11.63691,2.714338,1.738495,2.937864,"Hoby Milner","SI","1-0","L","Derek Dietrich"
"Swinging Strike",479,"S",87.5,3.325384,1.435601,14.51987,2.161602,0.7519315,1.938604,"Hoby Milner","SI","0-0","R","A.J. Ellis"
"Ball",480,"B",86.3,3.524091,1.568521,12.98794,-0.6528123,1.932873,1.956198,"Hoby Milner","SI","0-1","R","A.J. Ellis"
"Called Strike",481,"S",89.2,3.54418,1.626176,10.77444,8.026316,-0.3394205,3.019577,"Hoby Milner","SI","1-1","R","A.J. Ellis"
"Swinging Strike",482,"S",89.2,3.325942,1.43631,10.69658,7.152093,-0.3570748,3.183775,"Hoby Milner","SI","1-2","R","A.J. Ellis"
"Called Strike",533,"S",86.9,3.319635,1.431607,9.876694,6.972474,-0.6122887,2.567581,"Hoby Milner","SI","0-0","R","Mike Aviles"
"Foul",534,"S",87.9,3.214669,1.365145,10.28433,9.35366,1.019553,3.098359,"Hoby Milner","SI","0-1","R","Mike Aviles"
"In play, no out",535,"X",87.8,3.214669,1.365145,11.46374,5.455179,0.4368948,2.620019,"Hoby Milner","SI","0-2","R","Mike Aviles"
"Swinging Strike",541,"S",79.6,3.103955,1.31482,9.529801,2.028599,0.9301971,2.006151,"Hoby Milner","CH","0-0","R","Tyler Moore"
"Foul",543,"S",87.8,3.103955,1.31482,9.943846,6.755183,0.1608095,3.233918,"Hoby Milner","SI","0-1","R","Tyler Moore"
"Swinging Strike",544,"S",79.8,3.103955,1.31482,10.82122,4.115939,0.6835643,1.856198,"Hoby Milner","CH","0-2","R","Tyler Moore"
"Called Strike",548,"S",87.4,3.472013,1.624464,9.629907,8.534243,-0.2353068,2.837228,"Hoby Milner","SI","0-0","R","Miguel Rojas"
"Swinging Strike",549,"S",88.3,3.235935,1.416892,9.45172,6.971537,-0.01691986,2.976251,"Hoby Milner","SI","0-1","R","Miguel Rojas"
"Foul",550,"S",88.7,3.235367,1.416181,11.03357,7.294994,-0.5477177,2.831752,"Hoby Milner","SI","0-2","R","Miguel Rojas"
"In play, out(s)",551,"X",81.2,3.234799,1.415471,10.75817,3.812643,0.6993086,1.38532,"Hoby Milner","CH","0-2","R","Miguel Rojas"
"Ball",580,"B",98.1,3.722796,1.720632,-7.091283,9.612027,-1.208007,2.629219,"Luis Garcia","FF","0-0","R","Giancarlo Stanton"
"Ball",581,"B",98.6,3.903077,1.777593,-6.669111,9.052626,-1.684751,4.084822,"Luis Garcia","FF","1-0","R","Giancarlo Stanton"
"Called Strike",582,"S",97.3,3.732285,1.66367,-6.900748,8.034445,0.4357699,2.949572,"Luis Garcia","FT","2-0","R","Giancarlo Stanton"
"Ball",583,"B",98.9,3.922053,1.758607,-6.939821,8.660081,-1.920079,3.487402,"Luis Garcia","FT","2-1","R","Giancarlo Stanton"
"Foul",584,"S",99.1,3.637396,1.606707,-6.314901,10.36035,-0.6399856,3.635515,"Luis Garcia","FF","3-1","R","Giancarlo Stanton"
"Swinging Strike",585,"S",85.8,3.637396,1.606707,5.627078,2.347071,0.8384704,3.083051,"Luis Garcia","SL","3-2","R","Giancarlo Stanton"
"Ball",589,"B",82,3.494186,1.748542,5.829739,2.443727,-1.058598,4.143703,"Luis Garcia","SL","0-0","L","Christian Yelich"
"In play, no out",590,"X",97,3.446163,1.596642,-6.75083,7.820568,-0.4327052,2.782651,"Luis Garcia","FT","1-0","L","Christian Yelich"
"In play, no out",594,"X",99,3.506552,1.475861,-6.618134,8.175364,-0.2360393,2.047058,"Luis Garcia","FT","0-0","R","Marcell Ozuna"
"Ball",600,"B",99,3.771669,1.685301,-6.933212,8.990267,-1.442224,3.426181,"Luis Garcia","FF","0-0","R","Jacob Realmuto"
"Foul",601,"S",97,3.486422,1.475861,-6.000455,6.953507,-0.342203,1.713624,"Luis Garcia","FT","1-0","R","Jacob Realmuto"
"In play, run(s)",602,"X",98,3.486422,1.475861,-8.132959,8.193926,-0.4350222,2.301223,"Luis Garcia","FT","1-1","R","Jacob Realmuto"
"In play, out(s)",608,"X",98.2,3.194539,1.365145,-7.50303,7.971586,-0.4426354,2.229928,"Luis Garcia","FT","0-0","L","Derek Dietrich"
"Ball",653,"B",94.1,3.467154,1.549532,-1.825629,10.12612,0.2914409,3.680183,"Yacksel Rios","FF","0-0","R","A.J. Ellis"
"Ball",654,"B",94.6,3.486133,1.578015,-5.236097,11.68362,-1.040864,3.224212,"Yacksel Rios","FF","1-0","R","A.J. Ellis"
"Ball",655,"B",93,3.467154,1.559027,-3.706935,11.20138,1.528324,3.159429,"Yacksel Rios","FF","2-0","R","A.J. Ellis"
"Called Strike",656,"S",92.3,3.572112,1.625485,-1.975723,10.07778,-0.416891,3.329087,"Yacksel Rios","FF","3-0","R","A.J. Ellis"
"Foul",657,"S",93.4,3.325384,1.435601,-2.252483,10.81121,-0.4613972,2.928443,"Yacksel Rios","FF","3-1","R","A.J. Ellis"
"Ball",658,"B",94,3.495623,1.568521,-5.243032,9.558918,-0.5005037,4.344569,"Yacksel Rios","FF","3-2","R","A.J. Ellis"
"In play, out(s)",662,"X",83.2,3.214669,1.365145,0.9352911,3.202046,-0.6195969,2.269477,"Yacksel Rios","SL","0-0","R","Mike Aviles"
"Foul",669,"S",85.2,3.214669,1.284625,2.293238,4.905572,-0.2864613,2.456541,"Yacksel Rios","SL","0-0","L","Devaris Gordon"
"Called Strike",670,"S",85.9,3.32855,1.483442,0.8603476,3.127519,-0.08795281,3.148844,"Yacksel Rios","SL","0-1","L","Devaris Gordon"
"Foul",671,"S",83.9,3.214669,1.284625,0.989952,2.467949,-0.8735723,3.745759,"Yacksel Rios","SL","0-2","L","Devaris Gordon"
"In play, out(s)",672,"X",85.4,3.214669,1.284625,1.362553,3.345047,0.4044348,1.570717,"Yacksel Rios","SL","0-2","L","Devaris Gordon"
"In play, out(s)",676,"X",94.9,3.234799,1.415471,-6.552212,10.04279,-0.07482389,1.49875,"Yacksel Rios","FF","0-0","R","Miguel Rojas"
"Called Strike",3,"S",88.5,3.607278,1.593762,-4.348253,12.72659,-0.1581626,1.935002,"Jerad Eickhoff","FF","0-0","L","Ben Zobrist"
"Foul",4,"S",88.5,3.536816,1.60676,-6.04471,9.608028,-0.1215738,1.143835,"Jerad Eickhoff","FF","0-1","L","Ben Zobrist"
"Swinging Strike",5,"S",75.3,3.536816,1.60676,3.580894,-1.661064,0.06462389,1.397157,"Jerad Eickhoff","CU","0-2","L","Ben Zobrist"
"Ball",9,"B",89.1,3.406621,1.491881,-5.626069,11.66189,1.230585,2.407443,"Jerad Eickhoff","FF","0-0","L","Kyle Schwarber"
"In play, run(s)",10,"X",90,3.18454,1.365197,-5.660387,10.76855,0.2730696,2.255454,"Jerad Eickhoff","FF","1-0","L","Kyle Schwarber"
"Foul",15,"S",89.4,3.34558,1.506109,-5.206189,10.7883,0.7864799,1.485182,"Jerad Eickhoff","FF","0-0","R","Kris Bryant"
"Called Strike",16,"S",84.3,3.483239,1.611675,0.3383598,5.712879,0.517241,3.032645,"Jerad Eickhoff","SL","0-1","R","Kris Bryant"
"Ball",17,"B",76.6,3.494278,1.675013,1.281386,0.11616,1.865546,-1.56087,"Jerad Eickhoff","CU","0-2","R","Kris Bryant"
"Ball",18,"B",75.5,3.51538,1.653901,2.851667,-1.043246,0.9295971,0.8743267,"Jerad Eickhoff","CU","1-2","R","Kris Bryant"
"Swinging Strike",19,"S",74.8,3.34558,1.506109,4.573266,-1.874264,0.395883,2.07325,"Jerad Eickhoff","CU","2-2","R","Kris Bryant"
"Foul",23,"S",90.2,3.567011,1.596695,-4.943256,12.37279,-0.3076814,2.988438,"Jerad Eickhoff","FF","0-0","L","Anthony Rizzo"
"Called Strike",24,"S",73.4,3.820229,1.702258,4.200278,-3.863341,-0.625184,1.935177,"Jerad Eickhoff","CU","0-1","L","Anthony Rizzo"
"Ball",25,"B",90.3,3.756927,1.660034,-6.297945,8.632089,-1.139082,1.128478,"Jerad Eickhoff","FF","0-2","L","Anthony Rizzo"
"In play, no out",26,"X",74.6,3.567011,1.596695,3.483936,-3.754969,-0.5554973,1.872377,"Jerad Eickhoff","CU","1-2","L","Anthony Rizzo"
"Ball",30,"B",89.6,3.634255,1.538145,-5.256977,12.07629,1.512517,2.923366,"Jerad Eickhoff","FF","0-0","L",NA
"Ball",31,"B",80.9,3.781951,1.685923,-5.964228,8.984851,-1.546685,2.380667,"Jerad Eickhoff","CH","1-0","L",NA
"Swinging Strike",32,"S",84.6,3.63344,1.41049,0.3525901,7.88349,0.5068598,1.868314,"Jerad Eickhoff","SL","2-0","L",NA
"Ball",33,"B",84.5,3.465211,1.651644,-2.794874,6.473633,0.1931857,3.671429,"Jerad Eickhoff","SL","2-1","L",NA
"In play, out(s)",36,"X",90.3,3.684397,1.461636,-4.333272,11.84167,0.6483767,2.283474,"Jerad Eickhoff","FF","3-1","L",NA
"Swinging Strike",83,"S",88.4,3.355645,1.496044,-6.17621,9.95743,-0.2180024,2.743124,"Jerad Eickhoff","FF","0-0","L","Alex Avila"
"Ball",84,"B",73.3,3.610828,1.60161,4.377286,-1.219465,-1.136763,2.278148,"Jerad Eickhoff","CU","0-1","L","Alex Avila"
"Called Strike",85,"S",72.5,3.527393,1.549319,6.070223,-4.200184,-0.8831276,3.089306,"Jerad Eickhoff","CU","1-1","L","Alex Avila"
"Called Strike",86,"S",75.9,3.5907,1.675996,4.757234,-1.224581,-0.8025126,2.589967,"Jerad Eickhoff","CU","1-2","L","Alex Avila"
"Called Strike",90,"S",71.9,3.66732,1.560367,4.29993,-3.088074,-0.2567871,3.330157,"Jerad Eickhoff","CU","0-0","L","Jason Heyward"
"In play, out(s)",91,"X",89.6,3.456296,1.475913,-6.273025,11.36582,0.8468477,3.071353,"Jerad Eickhoff","FF","0-1","L","Jason Heyward"
"Ball",95,"B",82.7,3.543627,1.557418,-3.035312,7.486607,1.686577,1.967267,"Jerad Eickhoff","SL","0-0","R","Javier Baez"
"Ball",96,"B",84.5,3.522524,1.557418,-2.471921,7.136129,1.489056,1.613936,"Jerad Eickhoff","SL","1-0","R","Javier Baez"
"Ball",97,"B",88.9,3.754645,1.726319,-7.615481,12.94545,1.626142,1.572943,"Jerad Eickhoff","FF","2-0","R","Javier Baez"
"Called Strike",98,"S",85.2,3.617971,1.599644,-2.374822,7.825039,0.943995,1.926502,"Jerad Eickhoff","SL","3-0","R","Javier Baez"
"Ball",99,"B",85.6,3.628036,1.662982,-3.877623,7.508832,1.524283,1.73463,"Jerad Eickhoff","SL","3-1","R","Javier Baez"
"Ball",103,"B",89.6,3.681277,1.671081,-7.118798,12.48981,0.6485995,1.662109,"Jerad Eickhoff","FF","0-0","R","Jose Quintana"
"Called Strike",104,"S",89.8,3.762763,1.618791,-5.327543,12.50733,0.2947064,3.253139,"Jerad Eickhoff","FF","1-0","R","Jose Quintana"
"Ball",105,"B",90.3,3.660175,1.671081,-4.809528,11.95729,-0.8744311,3.166474,"Jerad Eickhoff","FF","1-1","R","Jose Quintana"
"Ball",106,"B",90.3,3.72348,1.607743,-5.512739,13.55981,1.747059,2.609275,"Jerad Eickhoff","FF","2-1","R","Jose Quintana"
"Called Strike",107,"S",89.6,3.699459,1.618791,-4.869179,10.59995,0.5412761,2.250469,"Jerad Eickhoff","FF","3-1","R","Jose Quintana"
"In play, out(s)",108,"X",90.2,3.446231,1.576565,-5.322753,11.43893,0.38355,2.467493,"Jerad Eickhoff","FF","3-2","R","Jose Quintana"
"Called Strike",187,"S",88.4,3.936767,1.944549,-3.022266,12.06079,-0.07716856,3.057779,"Jerad Eickhoff","FF","0-0","L","Ben Zobrist"
"Called Strike",188,"S",72.7,3.70466,1.60676,4.45005,-1.449062,-0.2229161,1.931626,"Jerad Eickhoff","CU","0-1","L","Ben Zobrist"
"Ball",189,"B",74.8,3.61116,1.596695,4.233885,-2.255248,-0.9327862,1.821918,"Jerad Eickhoff","CU","0-2","L","Ben Zobrist"
"In play, out(s)",190,"X",85.6,3.536816,1.60676,-2.428368,7.086971,0.6916956,1.732883,"Jerad Eickhoff","SL","1-2","L","Ben Zobrist"
"Ball",194,"B",72.4,3.491863,1.450633,3.97518,-3.056358,-1.889024,2.441292,"Jerad Eickhoff","CU","0-0","L","Kyle Schwarber"
"Ball",195,"B",72.9,3.21296,1.52358,4.625791,-1.643714,0.3381811,3.445769,"Jerad Eickhoff","CU","1-0","L","Kyle Schwarber"
"Foul",196,"S",89.1,3.227208,1.408008,-5.85634,9.558726,0.3493581,2.79888,"Jerad Eickhoff","FF","2-0","L","Kyle Schwarber"
"In play, out(s)",197,"X",90.4,3.18454,1.365197,-5.723027,11.95109,0.3982993,2.429108,"Jerad Eickhoff","FF","2-1","L","Kyle Schwarber"
"Called Strike",201,"S",72.4,3.56765,1.675013,3.124575,-2.429654,-0.2025361,2.838668,"Jerad Eickhoff","CU","0-0","R","Kris Bryant"
"Swinging Strike",202,"S",83.3,3.34558,1.506109,0.5550003,6.428847,1.536057,2.632192,"Jerad Eickhoff","SL","0-1","R","Kris Bryant"
"Swinging Strike (Blocked)",203,"S",74.6,3.34558,1.506109,5.29456,-1.791046,0.5863807,0.79628,"Jerad Eickhoff","CU","0-2","R","Kris Bryant"
"Called Strike",241,"S",87.4,3.904631,1.871152,-5.457095,11.63971,-0.8884178,2.718114,"Jerad Eickhoff","FF","0-0","L","Anthony Rizzo"
"Ball",242,"B",74.7,3.799129,1.744483,3.291533,-2.200735,-0.07843526,1.312193,"Jerad Eickhoff","CU","0-1","L","Anthony Rizzo"
"Foul Bunt",243,"S",83.5,3.567011,1.596695,-0.9876316,7.469911,-0.03165327,2.857584,"Jerad Eickhoff","SL","1-1","L","Anthony Rizzo"
"In play, no out",244,"X",75.2,3.567011,1.596695,4.781621,-1.39729,-0.7162241,1.717206,"Jerad Eickhoff","CU","1-2","L","Anthony Rizzo"
"Called Strike",248,"S",73.3,3.760049,1.516059,3.696248,-3.246845,0.4323666,2.670983,"Jerad Eickhoff","CU","0-0","L",NA
"Ball",249,"B",89.2,3.886653,1.727188,-6.245251,11.34482,1.60818,2.762743,"Jerad Eickhoff","FF","0-1","L",NA
"Ball",250,"B",74.9,3.78115,1.579399,4.271876,-4.070372,-1.204173,2.119826,"Jerad Eickhoff","CU","1-1","L",NA
"Foul",252,"S",88.5,3.63344,1.41049,-5.284017,10.23629,0.4739827,3.281514,"Jerad Eickhoff","FF","2-1","L",NA
"Foul",253,"S",74.4,3.63344,1.41049,3.993375,-4.49714,-0.9748361,3.059375,"Jerad Eickhoff","CU","2-2","L",NA
"Swinging Strike",254,"S",75.7,3.63344,1.41049,4.000413,-2.909455,-0.04525272,1.273004,"Jerad Eickhoff","CU","2-2","L",NA
"Swinging Strike",258,"S",89,3.355645,1.496044,-6.719095,9.979972,-0.2274555,2.12546,"Jerad Eickhoff","FF","0-0","L","Alex Avila"
"Ball",259,"B",88.9,3.547521,1.664949,-4.402625,11.18177,-0.3779025,5.007403,"Jerad Eickhoff","FF","0-1","L","Alex Avila"
"In play, no out",260,"X",88.9,3.355645,1.496044,-5.83653,12.31739,0.4691569,2.812333,"Jerad Eickhoff","FF","1-1","L","Alex Avila"
"Called Strike",266,"S",73.2,3.688421,1.560367,4.873247,-1.876362,-0.08782654,3.570047,"Jerad Eickhoff","CU","0-0","L","Jason Heyward"
"In play, out(s)",267,"X",73.5,3.456296,1.475913,6.760377,-3.84973,-0.5819107,1.907672,"Jerad Eickhoff","CU","0-1","L","Jason Heyward"
"Ball",271,"B",82.8,3.564729,1.578531,-0.8818718,5.360778,1.727098,2.320722,"Jerad Eickhoff","SL","0-0","R","Javier Baez"
"Swinging Strike",272,"S",84,3.395905,1.536304,-2.63559,7.217498,-0.2088648,2.790639,"Jerad Eickhoff","SL","1-0","R","Javier Baez"
"Ball",273,"B",90.3,3.712442,1.831878,-6.586727,9.158742,-0.879051,2.126725,"Jerad Eickhoff","FF","1-1","R","Javier Baez"
"Swinging Strike",274,"S",75.5,3.395905,1.536304,5.708691,-1.882957,0.2085607,3.410118,"Jerad Eickhoff","CU","2-1","R","Javier Baez"
"Swinging Strike (Blocked)",275,"S",75.4,3.395905,1.536304,7.001816,-2.207219,0.2581708,0.8906328,"Jerad Eickhoff","CU","2-2","R","Javier Baez"
"Ball",322,"B",87.8,3.660175,1.671081,-5.383767,11.55447,0.8119423,3.656732,"Jerad Eickhoff","FF","0-0","R","Jose Quintana"
"Swinging Strike",323,"S",87.1,3.446231,1.576565,-6.02065,11.62737,0.6631682,3.475106,"Jerad Eickhoff","FF","1-0","R","Jose Quintana"
"Called Strike",324,"S",88.9,3.699459,1.745466,-5.27369,12.73695,0.6734163,2.617964,"Jerad Eickhoff","FF","1-1","R","Jose Quintana"
